transaction_id,timestamp,payment_gateway,payment_mode,card_network,issuing_bank,amount,outcome,merchant_id,merchant_category,failure_reason,device_type,state
txn_00003281,2025-01-06 04:06:57,razorpay,card,visa,HDFC,2593.92,1,m_0009,utilities,,desktop,MH
txn_00003559,2025-01-06 04:07:26,razorpay,card,visa,PNB,3932.66,1,m_0033,ecomm,,desktop,RJ
txn_00003587,2025-01-06 04:07:55,razorpay,netbanking,,PNB,426.29,0,m_0040,gaming,timeout,mobile_app,KA
txn_00003504,2025-01-06 04:08:38,cashfree,upi,,IDBI,2003.71,1,m_0003,utilities,,desktop,KA
txn_00003754,2025-01-06 04:08:38,payu,netbanking,,SBI,400.16,1,m_0005,ecomm,,desktop,DL
txn_00003338,2025-01-06 04:10:04,payu,upi,,PNB,328.84,1,m_0028,utilities,,desktop,MH
txn_00003784,2025-01-06 04:13:26,cashfree,card,amex,IDBI,3441.52,1,m_0010,utilities,,desktop,RJ
txn_00003340,2025-01-06 04:14:24,cashfree,card,rupay,PNB,1858.7,1,m_0007,gaming,,mobile_app,RJ
txn_00003257,2025-01-06 04:15:07,payu,upi,,SBI,137.13,1,m_0035,gaming,,mobile_app,GJ
txn_00003259,2025-01-06 04:19:26,payu,netbanking,,PNB,5209.76,1,m_0038,ecomm,,mobile_web,MH
txn_00003290,2025-01-06 04:26:24,razorpay,netbanking,,BOB,2343.34,1,m_0031,travel,,desktop,KA
txn_00003208,2025-01-06 04:29:16,razorpay,netbanking,,BOB,668.66,1,m_0022,gaming,,mobile_web,DL
txn_00003486,2025-01-06 04:29:45,payu,upi,,IDBI,10.17,1,m_0038,travel,,desktop,KA
txn_00003654,2025-01-06 04:32:38,cashfree,card,visa,ICICI,2482.01,1,m_0030,ecomm,,mobile_web,DL
txn_00003352,2025-01-06 04:40:19,payu,upi,,IDBI,802.48,1,m_0016,gaming,,mobile_web,TN
txn_00003241,2025-01-06 04:40:33,razorpay,card,mastercard,AXIS,4838.35,1,m_0022,gaming,,mobile_web,RJ
txn_00003158,2025-01-06 04:41:16,razorpay,upi,,AXIS,5641.61,0,m_0012,travel,declined,mobile_web,WB
txn_00003409,2025-01-06 04:43:26,razorpay,netbanking,,SBI,8547.48,1,m_0033,ecomm,,mobile_web,TN
txn_00003354,2025-01-06 04:44:38,cashfree,upi,,SBI,2514.84,1,m_0030,food,,mobile_web,DL
txn_00003410,2025-01-06 04:45:36,payu,upi,,IDBI,2006.35,1,m_0029,utilities,,desktop,KA
txn_00003355,2025-01-06 04:46:48,razorpay,card,rupay,HDFC,1205.76,1,m_0039,food,,mobile_app,UP
txn_00003300,2025-01-06 04:48:00,cashfree,upi,,KOTAK,2519.61,1,m_0005,gaming,,desktop,MH
txn_00003439,2025-01-06 04:48:14,cashfree,card,visa,ICICI,1857.09,1,m_0034,food,,desktop,GJ
txn_00003329,2025-01-06 04:50:38,cashfree,card,mastercard,BOB,7824.39,1,m_0032,food,,desktop,DL
txn_00003358,2025-01-06 04:53:16,razorpay,upi,,PNB,1854.54,1,m_0042,ecomm,,mobile_app,DL
txn_00003277,2025-01-06 04:58:19,payu,card,visa,KOTAK,129.19,1,m_0001,ecomm,,mobile_app,WB
txn_00003250,2025-01-06 05:00:00,razorpay,card,mastercard,BOB,292.58,1,m_0038,travel,,desktop,GJ
txn_00003167,2025-01-06 05:00:43,cashfree,upi,,KOTAK,1975.85,1,m_0010,gaming,,desktop,TN
txn_00003695,2025-01-06 05:01:12,cashfree,upi,,BOB,603.76,1,m_0036,food,,mobile_app,UP
txn_00003473,2025-01-06 05:01:40,cashfree,card,amex,IDBI,1270.22,1,m_0026,food,,mobile_web,WB
txn_00003418,2025-01-06 05:02:52,razorpay,upi,,HDFC,1178.86,1,m_0014,ecomm,,mobile_web,UP
txn_00003419,2025-01-06 05:05:02,cashfree,netbanking,,AXIS,313.87,1,m_0031,ecomm,,desktop,GJ
txn_00003309,2025-01-06 05:07:26,payu,card,amex,IDBI,533.01,1,m_0008,travel,,mobile_web,TN
txn_00003448,2025-01-06 05:07:40,razorpay,netbanking,,HDFC,2633.35,1,m_0043,utilities,,mobile_app,RJ
txn_00003226,2025-01-06 05:08:09,payu,card,amex,AXIS,1201.02,1,m_0032,gaming,,mobile_web,WB
txn_00003365,2025-01-06 05:08:24,razorpay,upi,,PNB,789.81,1,m_0017,travel,,desktop,GJ
txn_00003254,2025-01-06 05:08:38,cashfree,upi,,KOTAK,5645.11,0,m_0011,food,declined,mobile_app,WB
txn_00003727,2025-01-06 05:10:19,cashfree,upi,,SBI,277.85,1,m_0013,travel,,mobile_app,MH
txn_00003367,2025-01-06 05:12:43,razorpay,card,rupay,BOB,2563.64,1,m_0023,food,,desktop,RJ
txn_00003506,2025-01-06 05:12:57,payu,upi,,KOTAK,502.44,1,m_0030,utilities,,mobile_app,KA
txn_00003395,2025-01-06 05:13:12,payu,netbanking,,BOB,1734.97,1,m_0015,food,,mobile_app,KA
txn_00003341,2025-01-06 05:16:33,payu,upi,,IDBI,1186.99,1,m_0004,utilities,,mobile_app,DL
txn_00003425,2025-01-06 05:18:00,cashfree,card,visa,BOB,797.89,1,m_0023,travel,,desktop,WB
txn_00003675,2025-01-06 05:18:00,cashfree,netbanking,,IDBI,369.95,0,m_0018,gaming,timeout,mobile_web,GJ
txn_00003622,2025-01-06 05:23:31,cashfree,netbanking,,HDFC,675.97,1,m_0022,food,,mobile_app,RJ
txn_00003540,2025-01-06 05:26:24,payu,card,amex,KOTAK,1499.78,1,m_0020,food,,mobile_web,KA
txn_00003790,2025-01-06 05:26:24,razorpay,card,mastercard,ICICI,327.38,0,m_0035,ecomm,bank_error,mobile_web,DL
txn_00003318,2025-01-06 05:26:52,razorpay,card,rupay,PNB,7314.67,1,m_0035,food,,mobile_web,KA
txn_00003457,2025-01-06 05:27:07,cashfree,card,rupay,PNB,5311.74,1,m_0005,food,,mobile_app,GJ
txn_00003292,2025-01-06 05:30:43,razorpay,netbanking,,SBI,154.75,0,m_0022,travel,declined,mobile_web,TN
txn_00003431,2025-01-06 05:30:57,razorpay,upi,,ICICI,184.65,1,m_0005,ecomm,,mobile_app,MH
txn_00003348,2025-01-06 05:31:40,payu,upi,,PNB,5898.99,1,m_0018,food,,desktop,GJ
txn_00003545,2025-01-06 05:37:12,razorpay,upi,,IDBI,55.23,1,m_0014,utilities,,desktop,MH
txn_00003351,2025-01-06 05:38:09,payu,card,rupay,BOB,295.69,1,m_0021,ecomm,,desktop,GJ
txn_00003407,2025-01-06 05:39:07,razorpay,upi,,SBI,387.01,1,m_0028,utilities,,desktop,WB
txn_00003296,2025-01-06 05:39:21,payu,upi,,SBI,2508.21,1,m_0022,travel,,mobile_app,RJ
txn_00003436,2025-01-06 05:41:45,payu,upi,,IDBI,749.33,1,m_0004,gaming,,desktop,KA
txn_00003328,2025-01-06 05:48:28,razorpay,upi,,ICICI,2638.99,1,m_0037,food,,mobile_web,WB
txn_00003495,2025-01-06 05:49:12,razorpay,card,amex,IDBI,6417.22,1,m_0014,food,,mobile_app,KA
txn_00003636,2025-01-06 05:53:45,razorpay,netbanking,,ICICI,2056.7,1,m_0023,ecomm,,desktop,DL
txn_00003581,2025-01-06 05:54:57,payu,upi,,AXIS,3089.54,1,m_0038,gaming,,desktop,DL
txn_00003416,2025-01-06 05:58:33,payu,card,mastercard,PNB,94.85,1,m_0014,gaming,,desktop,GJ
txn_00003305,2025-01-06 05:58:48,cashfree,upi,,ICICI,443.65,1,m_0023,utilities,,desktop,DL
txn_00003472,2025-01-06 05:59:31,cashfree,upi,,ICICI,1088.84,1,m_0043,food,,desktop,GJ
txn_00003528,2025-01-06 06:00:28,razorpay,upi,,ICICI,3695.0,1,m_0019,ecomm,,mobile_web,GJ
txn_00003417,2025-01-06 06:00:43,razorpay,upi,,ICICI,3663.0,1,m_0008,food,,mobile_web,MH
txn_00003390,2025-01-06 06:02:24,cashfree,upi,,IDBI,3273.44,1,m_0009,food,,desktop,KA
txn_00003668,2025-01-06 06:02:52,razorpay,netbanking,,KOTAK,1654.8,1,m_0041,gaming,,mobile_web,UP
txn_00003252,2025-01-06 06:04:19,payu,upi,,IDBI,5013.91,1,m_0016,ecomm,,desktop,MH
txn_00003451,2025-01-06 06:14:09,payu,netbanking,,IDBI,3986.06,1,m_0004,ecomm,,mobile_web,RJ
txn_00003646,2025-01-06 06:15:21,cashfree,upi,,BOB,3309.05,1,m_0033,ecomm,,mobile_web,DL
txn_00003648,2025-01-06 06:19:40,payu,card,rupay,PNB,364.04,1,m_0032,ecomm,,mobile_app,KA
txn_00003343,2025-01-06 06:20:52,payu,card,rupay,ICICI,100.28,1,m_0010,utilities,,mobile_app,TN
txn_00003678,2025-01-06 06:24:28,payu,netbanking,,HDFC,1304.58,1,m_0005,ecomm,,desktop,GJ
txn_00003514,2025-01-06 06:30:14,razorpay,card,rupay,BOB,2344.37,1,m_0043,ecomm,,desktop,RJ
txn_00003378,2025-01-06 06:36:28,cashfree,upi,,SBI,52.47,1,m_0042,gaming,,mobile_web,RJ
txn_00003295,2025-01-06 06:37:12,cashfree,card,visa,SBI,228.78,1,m_0019,travel,,mobile_app,KA
txn_00003796,2025-01-06 06:39:21,payu,card,visa,HDFC,1811.7,0,m_0044,utilities,gateway_error,mobile_app,DL
txn_00003574,2025-01-06 06:39:50,cashfree,card,mastercard,ICICI,4436.66,1,m_0018,ecomm,,desktop,TN
txn_00003297,2025-01-06 06:41:31,razorpay,upi,,SBI,2078.63,1,m_0037,utilities,,mobile_app,GJ
txn_00003575,2025-01-06 06:42:00,cashfree,upi,,PNB,2340.96,0,m_0029,gaming,gateway_error,mobile_app,MH
txn_00003381,2025-01-06 06:42:57,payu,netbanking,,IDBI,3167.82,1,m_0043,gaming,,desktop,RJ
txn_00003382,2025-01-06 06:45:07,payu,upi,,ICICI,17674.41,1,m_0038,ecomm,,mobile_app,GJ
txn_00003438,2025-01-06 06:46:04,razorpay,upi,,KOTAK,5106.4,1,m_0021,food,,desktop,RJ
txn_00003466,2025-01-06 06:46:33,payu,card,visa,HDFC,271.85,1,m_0004,gaming,,desktop,MH
txn_00003745,2025-01-06 06:49:12,payu,upi,,HDFC,71.05,1,m_0040,travel,,desktop,MH
txn_00003608,2025-01-06 06:53:16,payu,upi,,IDBI,2496.04,0,m_0007,utilities,timeout,mobile_app,KA
txn_00003247,2025-01-06 06:53:31,payu,upi,,KOTAK,3968.52,1,m_0030,ecomm,,mobile_app,TN
txn_00003609,2025-01-06 06:55:26,razorpay,upi,,KOTAK,8856.83,1,m_0019,gaming,,mobile_web,KA
txn_00003415,2025-01-06 06:56:24,payu,netbanking,,IDBI,3203.18,1,m_0028,food,,desktop,WB
txn_00003444,2025-01-06 06:59:02,razorpay,upi,,HDFC,5847.68,1,m_0016,travel,,mobile_web,KA
txn_00003500,2025-01-06 07:00:00,cashfree,card,mastercard,KOTAK,734.31,1,m_0022,travel,,mobile_app,WB
txn_00003474,2025-01-06 07:03:50,razorpay,card,visa,HDFC,806.15,1,m_0001,food,,mobile_app,GJ
txn_00003613,2025-01-06 07:04:04,cashfree,netbanking,,AXIS,4199.81,0,m_0005,gaming,bank_error,desktop,GJ
txn_00003586,2025-01-06 07:05:45,payu,netbanking,,PNB,1604.24,0,m_0047,food,declined,mobile_web,TN
txn_00003337,2025-01-06 07:07:55,razorpay,card,rupay,PNB,424.5,0,m_0024,ecomm,gateway_error,mobile_web,RJ
txn_00003449,2025-01-06 07:09:50,cashfree,card,mastercard,SBI,5497.25,1,m_0039,utilities,,mobile_app,WB
txn_00003394,2025-01-06 07:11:02,razorpay,card,visa,PNB,1184.34,1,m_0017,food,,desktop,WB
txn_00003422,2025-01-06 07:11:31,payu,card,mastercard,ICICI,181.86,1,m_0002,food,,desktop,GJ
txn_00003313,2025-01-06 07:16:04,payu,card,visa,BOB,3482.97,1,m_0018,utilities,,mobile_web,MH
txn_00003426,2025-01-06 07:20:09,payu,card,visa,SBI,732.46,1,m_0042,travel,,mobile_web,MH
txn_00003372,2025-01-06 07:23:31,cashfree,card,visa,ICICI,4215.37,1,m_0041,ecomm,,desktop,RJ
txn_00003484,2025-01-06 07:25:26,cashfree,netbanking,,SBI,5713.65,0,m_0037,travel,timeout,mobile_web,MH
txn_00003485,2025-01-06 07:27:36,payu,upi,,KOTAK,1394.08,1,m_0007,food,,mobile_web,RJ
txn_00003430,2025-01-06 07:28:48,razorpay,upi,,SBI,5697.51,1,m_0032,utilities,,mobile_web,KA
txn_00003347,2025-01-06 07:29:31,payu,upi,,BOB,1591.71,1,m_0046,travel,,desktop,TN
txn_00003459,2025-01-06 07:31:26,razorpay,upi,,ICICI,722.88,1,m_0041,gaming,,mobile_web,KA
txn_00003516,2025-01-06 07:34:33,payu,card,amex,KOTAK,1644.52,1,m_0023,ecomm,,mobile_web,WB
txn_00003544,2025-01-06 07:35:02,payu,netbanking,,BOB,985.01,0,m_0011,ecomm,gateway_error,mobile_app,KA
txn_00003433,2025-01-06 07:35:16,razorpay,netbanking,,AXIS,1772.43,1,m_0026,food,,desktop,TN
txn_00003434,2025-01-06 07:37:26,cashfree,upi,,HDFC,163.28,1,m_0036,food,,mobile_app,RJ
txn_00003798,2025-01-06 07:43:40,cashfree,card,mastercard,KOTAK,4781.58,1,m_0028,travel,,mobile_web,UP
txn_00003411,2025-01-06 07:47:45,cashfree,upi,,AXIS,2198.16,1,m_0017,gaming,,mobile_app,TN
txn_00003468,2025-01-06 07:50:52,razorpay,netbanking,,SBI,1379.81,1,m_0040,ecomm,,mobile_web,TN
txn_00003607,2025-01-06 07:51:07,cashfree,upi,,BOB,12999.75,1,m_0012,ecomm,,mobile_app,MH
txn_00003496,2025-01-06 07:51:21,cashfree,card,visa,SBI,201.18,0,m_0043,travel,timeout,desktop,UP
txn_00003691,2025-01-06 07:52:33,cashfree,upi,,HDFC,2776.25,1,m_0047,gaming,,mobile_app,WB
txn_00003441,2025-01-06 07:52:33,razorpay,upi,,ICICI,926.46,1,m_0028,food,,mobile_app,GJ
txn_00003554,2025-01-06 07:56:38,cashfree,card,amex,PNB,1319.0,1,m_0017,gaming,,desktop,MH
txn_00003527,2025-01-06 07:58:19,cashfree,upi,,AXIS,136.02,1,m_0002,utilities,,mobile_app,GJ
txn_00003278,2025-01-06 08:00:28,razorpay,upi,,AXIS,4339.34,1,m_0017,ecomm,,desktop,RJ
txn_00003446,2025-01-06 08:03:21,payu,upi,,PNB,476.27,1,m_0033,gaming,,mobile_web,UP
txn_00003530,2025-01-06 08:04:48,cashfree,card,rupay,ICICI,1310.68,1,m_0024,gaming,,mobile_web,DL
txn_00003780,2025-01-06 08:04:48,razorpay,upi,,BOB,7407.03,1,m_0048,gaming,,desktop,UP
txn_00003364,2025-01-06 08:06:14,payu,card,mastercard,HDFC,1957.39,1,m_0014,utilities,,mobile_app,UP
txn_00003698,2025-01-06 08:07:40,razorpay,upi,,BOB,245.65,1,m_0029,food,,desktop,UP
txn_00003615,2025-01-06 08:08:24,cashfree,netbanking,,IDBI,669.39,1,m_0018,travel,,mobile_app,GJ
txn_00003672,2025-01-06 08:11:31,cashfree,upi,,KOTAK,1662.67,1,m_0040,food,,desktop,TN
txn_00003673,2025-01-06 08:13:40,razorpay,card,rupay,KOTAK,370.63,1,m_0018,travel,,mobile_web,UP
txn_00003537,2025-01-06 08:19:55,razorpay,upi,,SBI,212.78,1,m_0008,gaming,,desktop,DL
txn_00003482,2025-01-06 08:21:07,razorpay,card,rupay,HDFC,1016.22,1,m_0007,food,,mobile_app,KA
txn_00003538,2025-01-06 08:22:04,payu,card,amex,BOB,3437.79,1,m_0018,gaming,,desktop,RJ
txn_00003706,2025-01-06 08:24:57,cashfree,card,visa,IDBI,12466.47,1,m_0045,travel,,mobile_web,UP
txn_00003734,2025-01-06 08:25:26,payu,upi,,ICICI,2311.33,1,m_0046,ecomm,,mobile_web,MH
txn_00003346,2025-01-06 08:27:21,razorpay,card,rupay,IDBI,7676.32,1,m_0039,utilities,,mobile_app,DL
txn_00003596,2025-01-06 08:27:21,payu,upi,,ICICI,1949.1,1,m_0003,food,,mobile_app,UP
txn_00003541,2025-01-06 08:28:33,cashfree,card,rupay,PNB,260.27,1,m_0010,gaming,,desktop,MH
txn_00003403,2025-01-06 08:30:28,payu,upi,,PNB,274.36,1,m_0046,gaming,,mobile_web,RJ
txn_00003709,2025-01-06 08:31:26,cashfree,card,amex,HDFC,2783.3,1,m_0019,utilities,,mobile_web,DL
txn_00003905,2025-01-06 08:34:48,cashfree,card,mastercard,KOTAK,3127.74,1,m_0036,ecomm,,mobile_app,UP
txn_00003490,2025-01-06 08:38:24,cashfree,card,rupay,AXIS,257.68,1,m_0017,ecomm,,mobile_web,WB
txn_00003657,2025-01-06 08:39:07,razorpay,card,amex,IDBI,6708.92,1,m_0022,food,,mobile_web,MH
txn_00003686,2025-01-06 08:41:45,razorpay,netbanking,,HDFC,1186.23,1,m_0047,travel,,mobile_app,WB
txn_00003465,2025-01-06 08:44:24,payu,card,rupay,SBI,907.13,1,m_0030,utilities,,mobile_app,DL
txn_00003578,2025-01-06 08:48:28,razorpay,card,visa,AXIS,1520.67,1,m_0012,travel,,mobile_app,DL
txn_00003717,2025-01-06 08:48:43,cashfree,upi,,HDFC,3612.85,1,m_0025,travel,,mobile_app,RJ
txn_00003721,2025-01-06 08:57:21,cashfree,upi,,IDBI,1414.27,1,m_0011,food,,mobile_app,KA
txn_00003583,2025-01-06 08:59:16,razorpay,card,amex,ICICI,1806.16,1,m_0025,gaming,,desktop,MH
txn_00003779,2025-01-06 09:02:38,razorpay,upi,,SBI,2319.41,1,m_0048,gaming,,desktop,WB
txn_00003696,2025-01-06 09:03:21,razorpay,upi,,HDFC,2129.27,1,m_0007,food,,mobile_app,MH
txn_00003391,2025-01-06 09:04:33,razorpay,netbanking,,IDBI,761.05,1,m_0033,travel,,mobile_web,WB
txn_00003669,2025-01-06 09:05:02,cashfree,netbanking,,AXIS,4363.67,1,m_0003,travel,,mobile_web,MH
txn_00003531,2025-01-06 09:06:57,razorpay,upi,,KOTAK,2260.16,0,m_0034,food,timeout,mobile_web,GJ
txn_00003476,2025-01-06 09:08:09,cashfree,upi,,ICICI,1319.46,1,m_0030,gaming,,mobile_web,RJ
txn_00003589,2025-01-06 09:12:14,cashfree,card,rupay,SBI,16658.6,0,m_0049,travel,gateway_error,mobile_web,UP
txn_00003590,2025-01-06 09:14:24,cashfree,card,rupay,PNB,5193.14,1,m_0007,utilities,,mobile_app,TN
txn_00003621,2025-01-06 09:21:21,cashfree,card,rupay,SBI,12118.56,1,m_0010,food,,mobile_web,MH
txn_00003594,2025-01-06 09:23:02,payu,upi,,IDBI,2346.77,1,m_0039,food,,desktop,UP
txn_00003735,2025-01-06 09:27:36,cashfree,upi,,HDFC,2654.14,1,m_0017,travel,,mobile_web,TN
txn_00003542,2025-01-06 09:30:43,razorpay,netbanking,,SBI,545.83,1,m_0009,food,,mobile_app,DL
txn_00003849,2025-01-06 09:33:50,razorpay,upi,,BOB,4208.08,1,m_0015,ecomm,,mobile_app,WB
txn_00003488,2025-01-06 09:34:04,cashfree,upi,,BOB,598.58,1,m_0007,food,,desktop,UP
txn_00003322,2025-01-06 09:35:31,cashfree,card,rupay,AXIS,357.78,1,m_0011,food,,mobile_app,DL
txn_00003712,2025-01-06 09:37:55,razorpay,upi,,KOTAK,102.34,1,m_0040,utilities,,mobile_app,UP
txn_00003714,2025-01-06 09:42:14,payu,upi,,HDFC,3421.8,1,m_0006,travel,,desktop,DL
txn_00003493,2025-01-06 09:44:52,razorpay,upi,,IDBI,41.95,1,m_0003,ecomm,,desktop,UP
txn_00003550,2025-01-06 09:48:00,razorpay,upi,,ICICI,2351.21,1,m_0008,gaming,,mobile_web,RJ
txn_00003579,2025-01-06 09:50:38,cashfree,netbanking,,IDBI,573.79,1,m_0048,food,,desktop,WB
txn_00003497,2025-01-06 09:53:31,payu,card,visa,SBI,2365.19,1,m_0015,travel,,mobile_web,WB
txn_00003553,2025-01-06 09:54:28,razorpay,upi,,ICICI,373.39,1,m_0046,gaming,,mobile_web,RJ
txn_00003498,2025-01-06 09:55:40,razorpay,upi,,ICICI,40.53,1,m_0030,ecomm,,mobile_web,MH
txn_00003665,2025-01-06 09:56:24,payu,card,visa,AXIS,566.22,1,m_0027,ecomm,,mobile_web,GJ
txn_00003832,2025-01-06 09:57:07,razorpay,upi,,ICICI,3703.37,1,m_0034,gaming,,mobile_web,MH
txn_00003666,2025-01-06 09:58:33,razorpay,card,rupay,HDFC,9589.21,1,m_0009,food,,desktop,RJ
txn_00003477,2025-01-06 10:10:19,razorpay,upi,,BOB,580.82,0,m_0020,ecomm,gateway_error,desktop,KA
txn_00003478,2025-01-06 10:12:28,razorpay,card,amex,AXIS,3000.8,1,m_0035,ecomm,,mobile_app,MH
txn_00003674,2025-01-06 10:15:50,razorpay,card,visa,BOB,296.51,1,m_0029,gaming,,mobile_web,MH
txn_00003619,2025-01-06 10:17:02,cashfree,upi,,BOB,2127.39,0,m_0003,gaming,timeout,desktop,KA
txn_00003397,2025-01-06 10:17:31,razorpay,card,amex,ICICI,505.21,1,m_0043,travel,,mobile_app,WB
txn_00003536,2025-01-06 10:17:45,cashfree,netbanking,,SBI,1159.83,0,m_0026,ecomm,bank_error,mobile_web,RJ
txn_00003454,2025-01-06 10:20:38,razorpay,upi,,HDFC,3893.57,1,m_0005,gaming,,mobile_app,TN
txn_00003402,2025-01-06 10:28:19,payu,netbanking,,PNB,5623.99,1,m_0047,travel,,desktop,TN
txn_00003680,2025-01-06 10:28:48,payu,upi,,HDFC,1430.92,1,m_0013,food,,mobile_app,TN
txn_00003626,2025-01-06 10:32:09,payu,upi,,AXIS,534.6,1,m_0040,utilities,,desktop,KA
txn_00003793,2025-01-06 10:32:52,razorpay,upi,,BOB,4837.05,1,m_0001,gaming,,mobile_web,UP
txn_00003572,2025-01-06 10:35:31,payu,card,amex,PNB,1517.43,1,m_0025,food,,mobile_app,WB
txn_00003629,2025-01-06 10:38:38,cashfree,card,amex,ICICI,1093.24,1,m_0024,ecomm,,desktop,WB
txn_00003547,2025-01-06 10:41:31,cashfree,upi,,AXIS,13979.42,1,m_0016,travel,,mobile_app,UP
txn_00003492,2025-01-06 10:42:43,payu,card,rupay,AXIS,1578.26,1,m_0047,food,,desktop,KA
txn_00003437,2025-01-06 10:43:55,cashfree,upi,,ICICI,7389.4,1,m_0001,travel,,mobile_app,KA
txn_00003576,2025-01-06 10:44:09,cashfree,upi,,BOB,765.58,1,m_0037,gaming,,desktop,GJ
txn_00003604,2025-01-06 10:44:38,razorpay,netbanking,,AXIS,528.96,1,m_0035,travel,,mobile_app,MH
txn_00003521,2025-01-06 10:45:21,payu,card,visa,AXIS,1584.28,0,m_0037,utilities,declined,mobile_web,RJ
txn_00003577,2025-01-06 10:46:19,payu,upi,,KOTAK,1545.14,1,m_0009,utilities,,mobile_web,DL
txn_00003716,2025-01-06 10:46:33,razorpay,card,visa,SBI,1631.18,1,m_0008,food,,mobile_app,RJ
txn_00003383,2025-01-06 10:47:16,cashfree,netbanking,,ICICI,3492.6,1,m_0007,gaming,,mobile_app,KA
txn_00003661,2025-01-06 10:47:45,payu,upi,,BOB,4653.68,1,m_0004,food,,desktop,TN
txn_00003467,2025-01-06 10:48:43,razorpay,upi,,IDBI,1883.17,0,m_0003,travel,timeout,mobile_web,WB
txn_00003635,2025-01-06 10:51:36,payu,card,mastercard,SBI,6231.21,1,m_0015,utilities,,mobile_web,RJ
txn_00003747,2025-01-06 10:53:31,razorpay,card,mastercard,ICICI,4914.19,1,m_0029,travel,,desktop,WB
txn_00003664,2025-01-06 10:54:14,cashfree,upi,,ICICI,702.01,0,m_0012,travel,gateway_error,desktop,KA
txn_00003803,2025-01-06 10:54:28,razorpay,card,amex,IDBI,1471.69,1,m_0036,utilities,,desktop,GJ
txn_00003526,2025-01-06 10:56:09,payu,netbanking,,AXIS,1112.49,1,m_0028,utilities,,mobile_app,TN
txn_00003558,2025-01-06 11:05:16,razorpay,upi,,HDFC,2302.05,1,m_0038,utilities,,desktop,GJ
txn_00003836,2025-01-06 11:05:45,cashfree,upi,,IDBI,1555.91,1,m_0036,ecomm,,mobile_app,MH
txn_00003503,2025-01-06 11:06:28,razorpay,card,rupay,HDFC,2673.42,1,m_0003,food,,mobile_app,RJ
txn_00003809,2025-01-06 11:07:26,razorpay,card,rupay,ICICI,79.71,1,m_0035,travel,,mobile_web,WB
txn_00003671,2025-01-06 11:09:21,razorpay,upi,,IDBI,1087.77,1,m_0048,food,,desktop,TN
txn_00003810,2025-01-06 11:09:36,razorpay,netbanking,,AXIS,3874.49,1,m_0033,utilities,,mobile_app,UP
txn_00003560,2025-01-06 11:09:36,razorpay,upi,,ICICI,1149.53,1,m_0013,ecomm,,mobile_app,DL
txn_00003616,2025-01-06 11:10:33,cashfree,upi,,KOTAK,3977.55,1,m_0027,food,,mobile_web,WB
txn_00003700,2025-01-06 11:12:00,payu,card,mastercard,PNB,3378.15,1,m_0032,food,,mobile_web,GJ
txn_00003479,2025-01-06 11:14:38,cashfree,upi,,KOTAK,1450.84,0,m_0028,utilities,bank_error,mobile_app,UP
txn_00003424,2025-01-06 11:15:50,razorpay,upi,,AXIS,733.33,1,m_0043,food,,mobile_app,MH
txn_00003563,2025-01-06 11:16:04,razorpay,upi,,BOB,3268.74,1,m_0047,ecomm,,mobile_app,DL
txn_00003786,2025-01-06 11:17:45,razorpay,netbanking,,SBI,75.4,1,m_0031,gaming,,mobile_web,GJ
txn_00003731,2025-01-06 11:18:57,cashfree,upi,,SBI,614.8,0,m_0042,ecomm,timeout,desktop,RJ
txn_00003370,2025-01-06 11:19:12,payu,netbanking,,KOTAK,1579.22,1,m_0016,gaming,,desktop,RJ
txn_00003509,2025-01-06 11:19:26,payu,card,amex,BOB,769.75,1,m_0042,ecomm,,mobile_web,MH
txn_00003565,2025-01-06 11:20:24,razorpay,card,visa,BOB,288.19,1,m_0012,food,,mobile_app,KA
txn_00003872,2025-01-06 11:23:31,payu,upi,,KOTAK,456.0,1,m_0001,utilities,,desktop,DL
txn_00003539,2025-01-06 11:24:14,payu,card,amex,AXIS,1641.71,1,m_0016,food,,desktop,WB
txn_00003567,2025-01-06 11:24:43,payu,card,mastercard,IDBI,967.91,1,m_0007,travel,,mobile_app,DL
txn_00003512,2025-01-06 11:25:55,cashfree,card,rupay,ICICI,10.0,1,m_0044,food,,desktop,TN
txn_00003763,2025-01-06 11:28:04,razorpay,card,amex,ICICI,436.95,0,m_0008,gaming,gateway_error,mobile_app,UP
txn_00003653,2025-01-06 11:30:28,razorpay,netbanking,,SBI,1103.08,1,m_0014,food,,mobile_web,MH
txn_00003710,2025-01-06 11:33:36,cashfree,upi,,PNB,3365.45,1,m_0033,ecomm,,mobile_app,DL
txn_00003627,2025-01-06 11:34:19,payu,upi,,IDBI,4119.3,1,m_0049,utilities,,desktop,KA
txn_00003906,2025-01-06 11:36:57,payu,card,amex,AXIS,3240.87,1,m_0046,food,,mobile_web,RJ
txn_00003573,2025-01-06 11:37:40,payu,upi,,PNB,3531.43,1,m_0017,travel,,mobile_web,UP
txn_00003518,2025-01-06 11:38:52,payu,card,rupay,ICICI,489.54,1,m_0049,ecomm,,mobile_web,DL
txn_00003685,2025-01-06 11:39:36,cashfree,card,rupay,AXIS,2865.7,1,m_0020,ecomm,,desktop,DL
txn_00003435,2025-01-06 11:39:36,cashfree,card,mastercard,BOB,1622.94,1,m_0009,food,,mobile_app,DL
txn_00003742,2025-01-06 11:42:43,cashfree,upi,,SBI,1153.52,1,m_0022,gaming,,mobile_web,UP
txn_00003633,2025-01-06 11:47:16,razorpay,upi,,PNB,317.05,0,m_0013,ecomm,bank_error,mobile_web,GJ
