transaction_id,timestamp,payment_gateway,payment_mode,card_network,issuing_bank,amount,outcome,merchant_id,merchant_category,failure_reason,device_type,state
txn_00000831,2025-01-05 23:39:50,cashfree,card,rupay,IDBI,664.26,1,m_0041,utilities,,desktop,KA
txn_00000834,2025-01-06 00:05:45,payu,netbanking,,HDFC,1008.56,1,m_0034,ecomm,,desktop,RJ
txn_00000773,2025-01-06 00:18:43,payu,upi,,HDFC,473.44,1,m_0028,utilities,,desktop,WB
txn_00000866,2025-01-06 00:42:14,razorpay,upi,,BOB,2683.11,1,m_0025,gaming,,mobile_web,TN
txn_00000797,2025-01-06 00:46:04,razorpay,netbanking,,AXIS,8434.97,1,m_0041,food,,mobile_app,DL
txn_00000854,2025-01-06 00:58:33,cashfree,upi,,ICICI,1693.45,1,m_0008,travel,,desktop,RJ
txn_00000875,2025-01-06 01:00:00,payu,upi,,ICICI,1586.8,1,m_0030,ecomm,,desktop,TN
txn_00000814,2025-01-06 01:12:57,cashfree,card,visa,SBI,1656.02,1,m_0021,gaming,,desktop,UP
txn_00000835,2025-01-06 01:14:24,razorpay,netbanking,,AXIS,1647.9,1,m_0036,food,,mobile_web,WB
txn_00000858,2025-01-06 01:33:07,payu,netbanking,,ICICI,1851.71,1,m_0049,gaming,,mobile_web,KA
txn_00000811,2025-01-06 01:47:02,cashfree,upi,,BOB,1321.18,1,m_0017,utilities,,desktop,RJ
txn_00000820,2025-01-06 02:04:48,payu,netbanking,,AXIS,1264.56,1,m_0004,gaming,,mobile_app,RJ
txn_00000883,2025-01-06 02:09:07,payu,upi,,ICICI,4020.89,1,m_0044,ecomm,,mobile_web,TN
txn_00000828,2025-01-06 02:13:55,cashfree,card,amex,PNB,3919.1,1,m_0011,travel,,mobile_app,GJ
txn_00000864,2025-01-06 02:24:57,cashfree,upi,,BOB,1998.89,1,m_0026,ecomm,,desktop,RJ
txn_00000871,2025-01-06 02:25:26,payu,upi,,KOTAK,150.88,1,m_0030,utilities,,desktop,GJ
txn_00000837,2025-01-06 02:31:40,cashfree,card,visa,ICICI,453.51,1,m_0021,utilities,,mobile_web,MH
txn_00000852,2025-01-06 02:41:16,razorpay,card,mastercard,BOB,741.79,0,m_0027,ecomm,declined,desktop,DL
txn_00000804,2025-01-06 02:46:33,cashfree,upi,,IDBI,41.83,1,m_0035,ecomm,,mobile_web,TN
txn_00000826,2025-01-06 02:56:38,razorpay,upi,,SBI,262.14,1,m_0017,gaming,,mobile_web,WB
txn_00000840,2025-01-06 02:57:36,razorpay,card,mastercard,PNB,2991.94,1,m_0036,utilities,,mobile_app,KA
txn_00000868,2025-01-06 02:59:31,razorpay,card,visa,KOTAK,1340.19,1,m_0010,ecomm,,desktop,KA
txn_00000799,2025-01-06 03:03:21,razorpay,card,mastercard,PNB,772.87,0,m_0003,gaming,gateway_error,mobile_web,UP
txn_00000841,2025-01-06 03:06:14,cashfree,card,mastercard,KOTAK,2175.88,1,m_0045,ecomm,,desktop,TN
txn_00000862,2025-01-06 03:07:40,payu,netbanking,,HDFC,9240.26,0,m_0004,food,timeout,mobile_app,WB
txn_00000836,2025-01-06 03:23:02,cashfree,upi,,ICICI,877.2,1,m_0012,utilities,,mobile_app,UP
txn_00000897,2025-01-06 04:10:04,razorpay,card,rupay,PNB,1322.43,1,m_0040,travel,,desktop,TN
txn_00000891,2025-01-06 04:18:14,payu,card,amex,KOTAK,1837.26,0,m_0009,utilities,bank_error,mobile_app,GJ
txn_00000940,2025-01-06 04:21:36,cashfree,card,rupay,IDBI,1007.23,1,m_0034,ecomm,,mobile_web,UP
txn_00000845,2025-01-06 04:40:48,payu,upi,,PNB,887.34,0,m_0031,ecomm,gateway_error,mobile_web,TN
txn_00000873,2025-01-06 04:42:43,razorpay,card,rupay,IDBI,5965.42,1,m_0029,food,,desktop,WB
txn_00000880,2025-01-06 04:43:12,payu,netbanking,,HDFC,7516.11,1,m_0039,utilities,,mobile_web,UP
txn_00000833,2025-01-06 04:57:07,payu,upi,,KOTAK,14448.33,1,m_0025,ecomm,,desktop,KA
txn_00000847,2025-01-06 04:58:04,payu,card,mastercard,HDFC,1230.53,1,m_0001,utilities,,mobile_app,TN
txn_00000861,2025-01-06 04:59:02,payu,upi,,ICICI,7100.11,1,m_0024,ecomm,,mobile_app,WB
txn_00000792,2025-01-06 05:02:52,razorpay,upi,,ICICI,3489.83,1,m_0034,food,,mobile_app,RJ
txn_00000919,2025-01-06 05:20:09,cashfree,netbanking,,KOTAK,2271.71,1,m_0019,gaming,,desktop,UP
txn_00000850,2025-01-06 05:24:00,cashfree,upi,,AXIS,1678.64,1,m_0033,gaming,,desktop,KA
txn_00000872,2025-01-06 05:34:04,payu,upi,,KOTAK,259.5,1,m_0043,utilities,,mobile_app,RJ
txn_00000879,2025-01-06 05:34:33,razorpay,netbanking,,SBI,26.37,0,m_0010,gaming,declined,mobile_web,KA
txn_00000928,2025-01-06 05:37:55,payu,upi,,KOTAK,370.18,0,m_0009,ecomm,declined,mobile_app,RJ
txn_00000887,2025-01-06 05:43:40,cashfree,netbanking,,PNB,1957.67,1,m_0007,gaming,,mobile_app,TN
txn_00000825,2025-01-06 05:48:00,razorpay,upi,,PNB,6811.71,1,m_0001,travel,,mobile_app,UP
txn_00000881,2025-01-06 05:51:50,razorpay,upi,,HDFC,140.28,1,m_0043,utilities,,mobile_web,MH
txn_00000805,2025-01-06 05:55:12,payu,upi,,PNB,4432.11,0,m_0007,ecomm,timeout,mobile_app,MH
txn_00000888,2025-01-06 06:52:19,cashfree,upi,,IDBI,445.92,1,m_0006,food,,mobile_app,UP
txn_00000909,2025-01-06 06:53:45,razorpay,card,rupay,KOTAK,6978.5,1,m_0015,travel,,mobile_web,WB
txn_00000882,2025-01-06 07:00:28,payu,card,rupay,AXIS,3487.11,1,m_0004,travel,,mobile_app,TN
txn_00000889,2025-01-06 07:00:57,cashfree,upi,,ICICI,4824.21,0,m_0003,food,timeout,desktop,KA
txn_00000884,2025-01-06 07:17:45,razorpay,netbanking,,HDFC,1568.94,1,m_0031,ecomm,,mobile_web,RJ
txn_00000857,2025-01-06 07:24:28,payu,card,mastercard,BOB,665.59,1,m_0027,food,,mobile_app,UP
txn_00000878,2025-01-06 07:25:55,razorpay,upi,,SBI,3200.93,1,m_0031,utilities,,desktop,RJ
txn_00000824,2025-01-06 07:39:21,payu,upi,,AXIS,1478.47,1,m_0016,food,,mobile_web,GJ
txn_00000901,2025-01-06 07:44:38,payu,upi,,IDBI,1076.72,1,m_0035,ecomm,,desktop,MH
txn_00000839,2025-01-06 07:48:57,payu,upi,,ICICI,4769.51,0,m_0022,food,declined,desktop,WB
txn_00000917,2025-01-06 08:02:52,razorpay,card,mastercard,BOB,1999.22,1,m_0045,ecomm,,mobile_app,UP
txn_00000855,2025-01-06 08:07:12,payu,netbanking,,HDFC,285.85,1,m_0043,gaming,,mobile_app,TN
txn_00000842,2025-01-06 08:14:52,cashfree,upi,,PNB,614.4,1,m_0031,utilities,,mobile_web,MH
txn_00000815,2025-01-06 08:21:36,cashfree,netbanking,,SBI,3569.47,1,m_0020,utilities,,mobile_web,RJ
txn_00000947,2025-01-06 08:22:04,razorpay,card,rupay,IDBI,4410.98,1,m_0047,ecomm,,mobile_app,MH
txn_00000885,2025-01-06 08:26:24,payu,card,amex,PNB,2322.74,1,m_0049,utilities,,desktop,TN
txn_00000934,2025-01-06 08:29:45,payu,card,rupay,IDBI,660.65,1,m_0016,food,,mobile_web,DL
txn_00000914,2025-01-06 08:36:57,razorpay,netbanking,,BOB,157.16,1,m_0041,travel,,desktop,DL
txn_00000921,2025-01-06 08:37:26,cashfree,upi,,ICICI,708.75,1,m_0045,gaming,,mobile_web,WB
txn_00000936,2025-01-06 08:47:02,cashfree,netbanking,,KOTAK,4679.02,1,m_0047,utilities,,desktop,TN
txn_00000869,2025-01-06 09:08:09,cashfree,card,mastercard,HDFC,2302.04,1,m_0038,gaming,,mobile_web,GJ
txn_00000870,2025-01-06 09:16:48,razorpay,netbanking,,SBI,882.28,1,m_0004,utilities,,desktop,UP
txn_00000920,2025-01-06 09:28:48,razorpay,card,amex,PNB,876.55,1,m_0016,ecomm,,mobile_web,TN
txn_00000851,2025-01-06 09:32:38,payu,card,amex,IDBI,343.35,1,m_0012,utilities,,mobile_app,DL
txn_00000886,2025-01-06 09:35:02,payu,card,visa,HDFC,510.92,1,m_0032,ecomm,,desktop,UP
txn_00000900,2025-01-06 09:36:00,razorpay,upi,,PNB,2214.99,1,m_0013,ecomm,,mobile_app,KA
txn_00000929,2025-01-06 09:46:33,razorpay,card,visa,SBI,937.09,1,m_0023,utilities,,desktop,MH
txn_00000846,2025-01-06 09:49:26,cashfree,upi,,BOB,2020.59,1,m_0002,gaming,,mobile_web,WB
txn_00000890,2025-01-06 10:09:36,cashfree,upi,,KOTAK,4568.15,1,m_0045,ecomm,,desktop,UP
txn_00000953,2025-01-06 10:13:55,razorpay,upi,,ICICI,5298.88,1,m_0025,gaming,,mobile_web,KA
txn_00000856,2025-01-06 10:15:50,payu,upi,,IDBI,3690.68,0,m_0015,utilities,bank_error,mobile_app,TN
txn_00000863,2025-01-06 10:16:19,payu,upi,,ICICI,3529.07,1,m_0011,food,,mobile_app,RJ
txn_00000877,2025-01-06 10:17:16,cashfree,card,visa,BOB,975.58,0,m_0026,travel,bank_error,desktop,MH
txn_00000912,2025-01-06 10:19:40,cashfree,card,mastercard,KOTAK,1003.29,1,m_0040,food,,mobile_app,TN
txn_00000843,2025-01-06 10:23:31,payu,upi,,HDFC,2884.99,0,m_0023,gaming,timeout,desktop,UP
txn_00000922,2025-01-06 10:46:04,razorpay,card,amex,IDBI,1389.99,1,m_0042,food,,mobile_web,WB
txn_00000853,2025-01-06 10:49:55,payu,card,visa,ICICI,516.45,1,m_0022,food,,mobile_app,MH
txn_00000937,2025-01-06 10:55:40,cashfree,upi,,SBI,4183.48,1,m_0016,gaming,,mobile_web,RJ
txn_00000903,2025-01-06 11:01:55,cashfree,upi,,KOTAK,4013.09,1,m_0028,travel,,desktop,UP
txn_00000848,2025-01-06 11:06:43,payu,upi,,SBI,254.1,0,m_0035,gaming,declined,mobile_app,DL
txn_00000899,2025-01-06 11:27:21,razorpay,upi,,KOTAK,254.99,1,m_0047,travel,,mobile_app,TN
txn_00000865,2025-01-06 11:33:36,cashfree,netbanking,,AXIS,1571.81,1,m_0014,utilities,,mobile_web,KA
txn_00000931,2025-01-06 12:03:50,payu,card,amex,SBI,2941.35,0,m_0044,gaming,declined,mobile_app,UP
txn_00000906,2025-01-06 12:27:50,payu,card,mastercard,BOB,1288.5,1,m_0048,utilities,,mobile_app,WB
txn_00000893,2025-01-06 12:35:31,cashfree,card,visa,SBI,1514.12,1,m_0012,utilities,,desktop,TN
txn_00000907,2025-01-06 12:36:28,payu,card,visa,PNB,12824.25,1,m_0022,ecomm,,desktop,TN
txn_00000935,2025-01-06 12:38:24,payu,netbanking,,ICICI,4360.44,1,m_0044,food,,mobile_web,RJ
txn_00000963,2025-01-06 12:40:19,payu,upi,,IDBI,3459.53,0,m_0016,food,declined,mobile_web,KA
txn_00000965,2025-01-06 12:57:36,razorpay,card,rupay,HDFC,2900.0,1,m_0017,travel,,desktop,KA
txn_00000876,2025-01-06 13:08:38,payu,upi,,IDBI,1619.66,1,m_0007,travel,,mobile_app,TN
txn_00000918,2025-01-06 13:11:31,payu,upi,,IDBI,2568.66,1,m_0034,ecomm,,mobile_web,GJ
txn_00000898,2025-01-06 13:18:43,payu,card,mastercard,IDBI,2166.49,1,m_0045,travel,,desktop,TN
txn_00000962,2025-01-06 13:31:40,cashfree,upi,,SBI,1795.61,1,m_0028,travel,,mobile_app,MH
txn_00000894,2025-01-06 13:44:09,cashfree,netbanking,,AXIS,3980.03,1,m_0023,utilities,,mobile_web,MH
txn_00000930,2025-01-06 13:55:12,cashfree,card,visa,HDFC,4070.98,1,m_0005,ecomm,,mobile_web,DL
txn_00000904,2025-01-06 14:10:33,razorpay,upi,,BOB,2159.01,1,m_0049,food,,mobile_app,MH
txn_00000939,2025-01-06 14:12:57,cashfree,upi,,PNB,6070.9,1,m_0006,utilities,,desktop,MH
txn_00000905,2025-01-06 14:19:12,cashfree,netbanking,,BOB,5521.33,1,m_0040,food,,mobile_app,GJ
txn_00001010,2025-01-06 14:26:24,razorpay,upi,,PNB,8182.15,1,m_0044,utilities,,desktop,MH
txn_00000956,2025-01-06 14:39:50,payu,netbanking,,AXIS,4797.43,1,m_0002,ecomm,,mobile_app,WB
txn_00000916,2025-01-06 14:54:14,cashfree,upi,,PNB,276.42,1,m_0019,gaming,,mobile_web,MH
txn_00000896,2025-01-06 15:01:26,payu,netbanking,,SBI,238.91,1,m_0028,travel,,mobile_web,GJ
txn_00000945,2025-01-06 15:04:48,razorpay,netbanking,,BOB,1208.83,1,m_0011,ecomm,,mobile_app,DL
txn_00000932,2025-01-06 15:12:28,payu,upi,,IDBI,503.63,1,m_0006,travel,,mobile_app,DL
txn_00000927,2025-01-06 15:29:16,razorpay,upi,,ICICI,356.58,1,m_0046,travel,,desktop,TN
txn_00000942,2025-01-06 15:38:52,payu,upi,,BOB,2869.4,1,m_0007,utilities,,mobile_web,TN
txn_00000970,2025-01-06 15:40:48,razorpay,netbanking,,IDBI,10.0,1,m_0047,food,,mobile_app,GJ
txn_00000915,2025-01-06 15:45:36,razorpay,card,mastercard,IDBI,840.87,1,m_0045,utilities,,mobile_web,DL
txn_00000895,2025-01-06 15:52:48,razorpay,netbanking,,KOTAK,2882.52,0,m_0018,gaming,timeout,mobile_web,GJ
txn_00000923,2025-01-06 15:54:43,razorpay,card,rupay,ICICI,3137.28,1,m_0024,utilities,,desktop,RJ
txn_00000960,2025-01-06 16:14:24,payu,netbanking,,HDFC,4642.82,1,m_0046,travel,,mobile_app,TN
txn_00000981,2025-01-06 16:15:50,cashfree,card,mastercard,HDFC,2592.86,1,m_0006,food,,desktop,KA
txn_00000874,2025-01-06 16:51:21,cashfree,upi,,KOTAK,410.55,1,m_0048,food,,mobile_web,RJ
txn_00000951,2025-01-06 16:56:38,cashfree,upi,,AXIS,7120.79,1,m_0024,utilities,,mobile_web,WB
txn_00000995,2025-01-06 17:16:48,payu,upi,,KOTAK,704.42,1,m_0004,ecomm,,desktop,DL
txn_00000926,2025-01-06 17:20:38,cashfree,card,amex,BOB,2719.38,0,m_0010,gaming,bank_error,mobile_web,DL
txn_00000941,2025-01-06 17:30:14,razorpay,upi,,AXIS,487.38,1,m_0026,food,,mobile_web,TN
txn_00000971,2025-01-06 17:49:26,payu,upi,,PNB,1397.22,1,m_0035,utilities,,mobile_web,DL
txn_00000958,2025-01-06 17:57:07,cashfree,netbanking,,KOTAK,1428.48,1,m_0040,travel,,desktop,MH
txn_00001000,2025-01-06 18:00:00,cashfree,upi,,KOTAK,742.86,1,m_0026,ecomm,,desktop,RJ
txn_00000925,2025-01-06 18:12:00,payu,upi,,PNB,2037.75,1,m_0005,gaming,,desktop,UP
txn_00000933,2025-01-06 18:21:07,razorpay,upi,,HDFC,398.15,1,m_0020,gaming,,mobile_web,WB
txn_00000954,2025-01-06 18:22:33,razorpay,upi,,IDBI,10148.34,1,m_0030,travel,,mobile_web,RJ
txn_00000955,2025-01-06 18:31:12,razorpay,upi,,HDFC,1371.29,1,m_0035,travel,,mobile_web,WB
txn_00000969,2025-01-06 18:32:09,payu,upi,,IDBI,668.9,1,m_0020,utilities,,desktop,UP
txn_00000983,2025-01-06 18:33:07,payu,upi,,PNB,493.37,1,m_0005,utilities,,mobile_web,MH
txn_00000908,2025-01-06 18:45:07,payu,netbanking,,BOB,5939.02,1,m_0023,ecomm,,mobile_web,GJ
txn_00001027,2025-01-06 18:53:16,payu,upi,,KOTAK,3722.7,1,m_0014,gaming,,mobile_app,MH
txn_00001014,2025-01-06 19:00:57,razorpay,card,rupay,AXIS,4837.07,0,m_0046,utilities,gateway_error,desktop,KA
txn_00000952,2025-01-06 19:05:16,cashfree,netbanking,,PNB,2184.45,1,m_0018,ecomm,,mobile_web,KA
txn_00000982,2025-01-06 19:24:28,razorpay,card,amex,HDFC,622.78,0,m_0033,ecomm,bank_error,desktop,MH
txn_00001013,2025-01-06 19:52:19,cashfree,upi,,IDBI,3255.95,1,m_0012,food,,mobile_app,TN
txn_00000924,2025-01-06 20:03:21,razorpay,upi,,SBI,4176.5,0,m_0016,travel,gateway_error,mobile_app,GJ
txn_00000938,2025-01-06 20:04:19,razorpay,netbanking,,KOTAK,5208.4,0,m_0034,gaming,timeout,mobile_app,DL
txn_00000911,2025-01-06 20:11:02,cashfree,upi,,AXIS,1095.61,1,m_0020,gaming,,mobile_web,RJ
txn_00000967,2025-01-06 20:14:52,payu,card,mastercard,IDBI,819.33,1,m_0004,ecomm,,desktop,RJ
txn_00000913,2025-01-06 20:28:19,payu,card,rupay,SBI,1674.44,1,m_0037,travel,,desktop,RJ
txn_00000976,2025-01-06 20:32:38,payu,card,amex,AXIS,202.64,1,m_0040,food,,mobile_app,UP
txn_00000943,2025-01-06 20:47:31,payu,upi,,ICICI,3052.3,1,m_0004,utilities,,mobile_web,TN
txn_00000985,2025-01-06 20:50:24,razorpay,card,mastercard,KOTAK,2507.78,1,m_0041,food,,mobile_app,KA
txn_00000992,2025-01-06 20:50:52,payu,upi,,PNB,555.81,1,m_0011,travel,,desktop,TN
txn_00000944,2025-01-06 20:56:09,razorpay,card,amex,KOTAK,2542.7,0,m_0016,travel,gateway_error,mobile_web,UP
txn_00000980,2025-01-06 21:07:12,payu,card,amex,HDFC,3017.74,1,m_0022,utilities,,desktop,UP
txn_00000988,2025-01-06 21:16:19,payu,upi,,PNB,2268.74,1,m_0010,utilities,,desktop,RJ
txn_00000991,2025-01-06 21:42:14,cashfree,card,rupay,PNB,1599.09,1,m_0007,gaming,,mobile_web,RJ
txn_00001012,2025-01-06 21:43:40,razorpay,upi,,ICICI,1107.77,1,m_0002,utilities,,desktop,TN
txn_00000957,2025-01-06 21:48:28,payu,netbanking,,SBI,2702.9,1,m_0017,travel,,mobile_web,RJ
txn_00000999,2025-01-06 21:51:21,cashfree,card,rupay,ICICI,2187.44,1,m_0044,food,,mobile_app,TN
txn_00000966,2025-01-06 22:06:14,cashfree,netbanking,,ICICI,5025.45,1,m_0042,travel,,mobile_web,GJ
txn_00001016,2025-01-06 22:18:14,razorpay,netbanking,,PNB,2380.66,1,m_0019,gaming,,mobile_web,MH
txn_00001051,2025-01-06 22:20:38,cashfree,netbanking,,PNB,576.7,0,m_0030,travel,bank_error,mobile_web,MH
txn_00000961,2025-01-06 22:23:02,cashfree,netbanking,,BOB,3207.4,1,m_0001,ecomm,,mobile_app,UP
txn_00000968,2025-01-06 22:23:31,payu,netbanking,,PNB,4871.57,1,m_0047,travel,,mobile_web,MH
txn_00000950,2025-01-06 22:48:00,razorpay,upi,,AXIS,183.89,1,m_0015,travel,,mobile_app,WB
txn_00000978,2025-01-06 22:49:55,razorpay,upi,,SBI,4061.14,1,m_0034,travel,,mobile_app,MH
txn_00000972,2025-01-06 22:58:04,payu,upi,,SBI,1443.52,1,m_0030,travel,,mobile_web,UP
txn_00000959,2025-01-06 23:05:45,cashfree,card,amex,SBI,4952.63,1,m_0043,gaming,,mobile_app,GJ
txn_00000974,2025-01-06 23:15:21,payu,card,mastercard,BOB,4649.8,1,m_0044,ecomm,,desktop,GJ
txn_00000949,2025-01-06 23:39:21,payu,upi,,ICICI,374.87,1,m_0014,utilities,,desktop,MH
txn_00000977,2025-01-06 23:41:16,cashfree,upi,,PNB,307.0,1,m_0043,gaming,,mobile_app,KA
txn_00000964,2025-01-06 23:48:57,razorpay,upi,,AXIS,3468.35,1,m_0013,utilities,,mobile_app,GJ
txn_00000979,2025-01-06 23:58:33,razorpay,upi,,AXIS,1249.39,1,m_0007,utilities,,mobile_app,KA
txn_00000993,2025-01-06 23:59:31,payu,upi,,BOB,2352.82,1,m_0038,gaming,,mobile_web,WB
txn_00001015,2025-01-07 00:09:36,payu,upi,,SBI,5692.23,1,m_0012,utilities,,mobile_web,GJ
txn_00000975,2025-01-07 00:24:00,cashfree,upi,,AXIS,3577.04,1,m_0021,ecomm,,desktop,RJ
txn_00000948,2025-01-07 00:30:43,razorpay,upi,,HDFC,4563.61,1,m_0017,ecomm,,mobile_web,UP
txn_00001007,2025-01-07 01:00:28,cashfree,card,mastercard,ICICI,2709.58,1,m_0026,travel,,mobile_app,RJ
txn_00001001,2025-01-07 01:08:38,payu,upi,,AXIS,1046.88,0,m_0018,ecomm,gateway_error,mobile_web,DL
txn_00000946,2025-01-07 01:13:26,razorpay,card,amex,KOTAK,2526.83,1,m_0017,food,,mobile_web,UP
txn_00001023,2025-01-07 01:18:43,payu,upi,,AXIS,479.69,1,m_0021,food,,mobile_web,WB
txn_00001017,2025-01-07 01:26:52,razorpay,upi,,KOTAK,5093.82,1,m_0048,gaming,,desktop,WB
txn_00001019,2025-01-07 01:44:09,razorpay,upi,,PNB,378.65,1,m_0026,ecomm,,mobile_app,MH
txn_00001033,2025-01-07 01:45:07,payu,upi,,AXIS,194.62,1,m_0032,gaming,,mobile_app,UP
txn_00000987,2025-01-07 02:07:40,payu,card,mastercard,AXIS,2782.33,0,m_0010,food,bank_error,desktop,KA
txn_00000994,2025-01-07 02:08:09,cashfree,upi,,IDBI,1971.34,1,m_0002,ecomm,,desktop,MH
txn_00001008,2025-01-07 02:09:07,payu,upi,,IDBI,862.96,1,m_0004,food,,desktop,KA
txn_00001002,2025-01-07 02:17:16,payu,netbanking,,IDBI,527.84,1,m_0012,food,,mobile_app,UP
txn_00000996,2025-01-07 02:25:26,razorpay,netbanking,,KOTAK,440.93,0,m_0024,gaming,declined,mobile_app,GJ
txn_00001004,2025-01-07 02:34:33,cashfree,upi,,HDFC,3948.91,1,m_0016,gaming,,mobile_web,RJ
txn_00001039,2025-01-07 02:36:57,cashfree,netbanking,,ICICI,8772.61,0,m_0047,food,declined,mobile_web,DL
txn_00001090,2025-01-07 02:57:36,razorpay,upi,,IDBI,463.3,1,m_0024,travel,,mobile_web,DL
txn_00001056,2025-01-07 03:03:50,cashfree,upi,,KOTAK,1399.36,1,m_0037,travel,,mobile_web,UP
txn_00001063,2025-01-07 03:04:19,cashfree,upi,,ICICI,147.76,1,m_0042,food,,mobile_web,MH
txn_00001022,2025-01-07 03:10:04,razorpay,card,rupay,IDBI,749.06,1,m_0012,travel,,desktop,TN
txn_00001031,2025-01-07 03:27:50,razorpay,card,rupay,HDFC,3374.07,1,m_0010,gaming,,mobile_web,RJ
txn_00001032,2025-01-07 03:36:28,razorpay,card,rupay,ICICI,1028.46,1,m_0033,gaming,,mobile_web,UP
txn_00001102,2025-01-07 03:41:16,razorpay,card,visa,PNB,3778.12,1,m_0007,food,,desktop,DL
txn_00001028,2025-01-07 04:01:55,payu,netbanking,,KOTAK,3465.27,1,m_0020,utilities,,mobile_app,RJ
txn_00001035,2025-01-07 04:02:24,cashfree,card,amex,ICICI,317.34,1,m_0040,travel,,mobile_app,RJ
txn_00001037,2025-01-07 04:19:40,cashfree,upi,,PNB,1249.14,1,m_0018,food,,mobile_app,TN
txn_00001093,2025-01-07 04:23:31,payu,netbanking,,AXIS,680.47,1,m_0001,gaming,,mobile_web,KA
txn_00001081,2025-01-07 04:39:50,payu,upi,,ICICI,2386.73,0,m_0046,food,bank_error,desktop,WB
txn_00001005,2025-01-07 04:43:12,razorpay,upi,,SBI,3414.51,1,m_0025,food,,mobile_app,RJ
txn_00000986,2025-01-07 04:59:02,payu,netbanking,,AXIS,5461.32,1,m_0001,utilities,,mobile_app,TN
txn_00001021,2025-01-07 05:01:26,payu,upi,,PNB,769.99,1,m_0038,ecomm,,mobile_web,WB
txn_00000989,2025-01-07 05:24:57,razorpay,netbanking,,SBI,2680.65,1,m_0012,travel,,desktop,RJ
txn_00001038,2025-01-07 05:28:19,payu,upi,,ICICI,947.79,1,m_0049,food,,desktop,TN
txn_00000990,2025-01-07 05:33:36,payu,card,mastercard,PNB,2977.48,1,m_0046,food,,desktop,WB
txn_00001025,2025-01-07 05:36:00,razorpay,upi,,KOTAK,995.18,1,m_0012,ecomm,,mobile_web,TN
txn_00000984,2025-01-07 05:41:45,payu,upi,,KOTAK,3604.69,1,m_0015,ecomm,,desktop,KA
txn_00001062,2025-01-07 05:55:40,razorpay,upi,,PNB,862.2,1,m_0017,food,,desktop,RJ
txn_00000973,2025-01-07 06:06:43,payu,upi,,KOTAK,883.31,1,m_0014,gaming,,mobile_web,MH
txn_00001036,2025-01-07 06:11:02,cashfree,netbanking,,AXIS,313.83,0,m_0018,travel,declined,mobile_web,UP
txn_00001058,2025-01-07 06:21:07,razorpay,upi,,IDBI,1273.43,0,m_0031,food,timeout,mobile_app,DL
txn_00001079,2025-01-07 06:22:33,razorpay,upi,,HDFC,3825.43,1,m_0014,food,,desktop,KA
txn_00001003,2025-01-07 06:25:55,payu,netbanking,,HDFC,1045.8,1,m_0026,food,,mobile_web,KA
txn_00001024,2025-01-07 06:27:21,payu,card,visa,ICICI,8751.35,1,m_0034,utilities,,desktop,MH
txn_00001059,2025-01-07 06:29:45,cashfree,card,rupay,BOB,3161.75,0,m_0012,utilities,timeout,mobile_app,WB
txn_00001011,2025-01-07 06:35:02,cashfree,upi,,BOB,576.62,1,m_0002,ecomm,,mobile_web,RJ
txn_00001026,2025-01-07 06:44:38,razorpay,card,amex,KOTAK,1880.42,1,m_0020,ecomm,,mobile_app,RJ
txn_00001047,2025-01-07 06:46:04,razorpay,card,amex,PNB,792.09,1,m_0015,utilities,,mobile_web,DL
txn_00001029,2025-01-07 07:10:33,cashfree,netbanking,,SBI,1744.76,1,m_0038,utilities,,desktop,KA
txn_00001050,2025-01-07 07:12:00,razorpay,card,mastercard,AXIS,102.92,1,m_0027,utilities,,desktop,WB
txn_00001065,2025-01-07 07:21:36,cashfree,card,rupay,HDFC,740.67,0,m_0040,gaming,bank_error,mobile_web,DL
txn_00001052,2025-01-07 07:29:16,payu,card,rupay,BOB,1385.66,1,m_0012,utilities,,desktop,MH
txn_00001018,2025-01-07 07:35:31,cashfree,upi,,ICICI,2851.59,1,m_0037,ecomm,,mobile_app,TN
txn_00000998,2025-01-07 07:42:43,razorpay,netbanking,,SBI,993.14,1,m_0018,utilities,,mobile_web,DL
txn_00001055,2025-01-07 07:55:12,cashfree,upi,,AXIS,1473.2,1,m_0014,utilities,,mobile_web,UP
txn_00001083,2025-01-07 07:57:07,razorpay,netbanking,,SBI,3086.09,1,m_0042,utilities,,desktop,KA
txn_00001085,2025-01-07 08:14:24,payu,upi,,PNB,227.46,1,m_0048,travel,,mobile_app,TN
txn_00001100,2025-01-07 08:24:00,cashfree,upi,,SBI,3334.0,1,m_0012,food,,mobile_app,WB
txn_00001045,2025-01-07 08:28:48,payu,upi,,AXIS,4758.72,1,m_0023,travel,,mobile_app,MH
txn_00001111,2025-01-07 08:59:02,razorpay,card,rupay,KOTAK,31.69,1,m_0036,food,,mobile_app,DL
txn_00001042,2025-01-07 09:02:52,cashfree,upi,,PNB,1662.05,1,m_0013,utilities,,mobile_web,WB
txn_00001112,2025-01-07 09:07:40,cashfree,upi,,SBI,157.1,1,m_0026,food,,mobile_web,WB
txn_00001101,2025-01-07 09:32:38,razorpay,netbanking,,ICICI,3104.71,1,m_0012,gaming,,mobile_web,UP
txn_00000997,2025-01-07 09:34:04,payu,upi,,HDFC,5231.09,1,m_0020,gaming,,desktop,DL
txn_00001053,2025-01-07 09:37:55,cashfree,upi,,SBI,898.16,1,m_0009,utilities,,mobile_app,TN
txn_00001040,2025-01-07 09:45:36,cashfree,upi,,ICICI,1820.43,1,m_0023,ecomm,,desktop,KA
